ID,Hall,Room,Type,Sqft,College,Region,Elevator,Bathroom,AC,Floor,FilePath,Wawa,UStore,Nassau Street,Jadwin Gym,Frist,Street,EQuad,Dillon,RoomID
1385,Brown,228,QUAD,519,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_02.png,5,3,5,14,7,7,15,4,Brown228
1386,Brown,311,QUAD,502,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_03.png,5,3,5,14,7,7,15,4,Brown311
1387,Brown,312,TRIPLE,500,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_03.png,5,3,5,14,7,7,15,4,Brown312
1388,Brown,313,SINGLE,125,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_03.png,5,3,5,14,7,7,15,4,Brown313
1389,Brown,314,SINGLE,129,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_03.png,5,3,5,14,7,7,15,4,Brown314
1390,Brown,318,QUAD,507,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_03.png,5,3,5,14,7,7,15,4,Brown318
1391,Brown,319,TRIPLE,490,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_03.png,5,3,5,14,7,7,15,4,Brown319
1392,Brown,320,QUAD,503,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_03.png,5,3,5,14,7,7,15,4,Brown320
1393,Brown,321,TRIPLE,498,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_03.png,5,3,5,14,7,7,15,4,Brown321
1394,Brown,322,SINGLE,124,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_03.png,5,3,5,14,7,7,15,4,Brown322
1395,Brown,325,SINGLE,132,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_03.png,5,3,5,14,7,7,15,4,Brown325
1396,Brown,326,SINGLE,124,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_03.png,5,3,5,14,7,7,15,4,Brown326
1397,Brown,327,QUAD,501,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_03.png,5,3,5,14,7,7,15,4,Brown327
1398,Brown,328,TRIPLE,495,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_03.png,5,3,5,14,7,7,15,4,Brown328
1399,Brown,329,SINGLE,237,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_03.png,5,3,5,14,7,7,15,4,Brown329
1400,Brown,410,SINGLE,230,Upperclass,MID-CAMPUS,NO,NONE,NO,4,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_04.png,5,3,5,14,7,7,15,4,Brown410
1401,Brown,411,QUAD,512,Upperclass,MID-CAMPUS,NO,NONE,NO,4,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_04.png,5,3,5,14,7,7,15,4,Brown411
1402,Brown,412,QUAD,516,Upperclass,MID-CAMPUS,NO,NONE,NO,4,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_04.png,5,3,5,14,7,7,15,4,Brown412
1403,Brown,413,SINGLE,128,Upperclass,MID-CAMPUS,NO,NONE,NO,4,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_04.png,5,3,5,14,7,7,15,4,Brown413
1404,Brown,414,SINGLE,134,Upperclass,MID-CAMPUS,NO,NONE,NO,4,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_04.png,5,3,5,14,7,7,15,4,Brown414
1405,Brown,417,SINGLE,120,Upperclass,MID-CAMPUS,NO,NONE,NO,4,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_04.png,5,3,5,14,7,7,15,4,Brown417
1406,Brown,418,QUAD,523,Upperclass,MID-CAMPUS,NO,NONE,NO,4,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_04.png,5,3,5,14,7,7,15,4,Brown418
1407,Brown,419,QUAD,520,Upperclass,MID-CAMPUS,NO,NONE,NO,4,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_04.png,5,3,5,14,7,7,15,4,Brown419
1408,Brown,420,TRIPLE,500,Upperclass,MID-CAMPUS,NO,NONE,NO,4,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_04.png,5,3,5,14,7,7,15,4,Brown420
1409,Brown,421,QUAD,507,Upperclass,MID-CAMPUS,NO,NONE,NO,4,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_04.png,5,3,5,14,7,7,15,4,Brown421
1410,Brown,422,SINGLE,126,Upperclass,MID-CAMPUS,NO,NONE,NO,4,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_04.png,5,3,5,14,7,7,15,4,Brown422
1411,Brown,425,SINGLE,129,Upperclass,MID-CAMPUS,NO,NONE,NO,4,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_04.png,5,3,5,14,7,7,15,4,Brown425
1412,Brown,426,SINGLE,122,Upperclass,MID-CAMPUS,NO,NONE,NO,4,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_04.png,5,3,5,14,7,7,15,4,Brown426
1413,Brown,427,QUAD,530,Upperclass,MID-CAMPUS,NO,NONE,NO,4,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_04.png,5,3,5,14,7,7,15,4,Brown427
1414,Brown,428,QUAD,508,Upperclass,MID-CAMPUS,NO,NONE,NO,4,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_04.png,5,3,5,14,7,7,15,4,Brown428
1415,Brown,429,SINGLE,220,Upperclass,MID-CAMPUS,NO,NONE,NO,4,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Brown_Hall/level_04.png,5,3,5,14,7,7,15,4,Brown429
1416,Cuyler,111,QUAD,530,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_01.png,5,4,5,14,7,7,15,4,Cuyler111
1417,Cuyler,112,TRIPLE,447,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_01.png,5,4,5,14,7,7,15,4,Cuyler112
1418,Cuyler,121,QUAD,529,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_02.png,5,4,5,14,7,7,15,4,Cuyler121
1419,Cuyler,122,TRIPLE,441,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_02.png,5,4,5,14,7,7,15,4,Cuyler122
1420,Cuyler,211,TRIPLE,425,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_01.png,5,4,5,14,7,7,15,4,Cuyler211
1421,Cuyler,212,TRIPLE,409,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_01.png,5,4,5,14,7,7,15,4,Cuyler212
1422,Cuyler,221,TRIPLE,428,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_02.png,5,4,5,14,7,7,15,4,Cuyler221
1423,Cuyler,222,TRIPLE,415,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_02.png,5,4,5,14,7,7,15,4,Cuyler222
1424,Cuyler,231,SINGLE,126,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_03.png,5,4,5,14,7,7,15,4,Cuyler231
1425,Cuyler,232,SINGLE,152,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_03.png,5,4,5,14,7,7,15,4,Cuyler232
1426,Cuyler,233,SINGLE,160,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_03.png,5,4,5,14,7,7,15,4,Cuyler233
1427,Cuyler,234,QUAD,639,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_03.png,5,4,5,14,7,7,15,4,Cuyler234
1428,Cuyler,235,SINGLE,151,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_03.png,5,4,5,14,7,7,15,4,Cuyler235
1429,Cuyler,236,SINGLE,127,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_03.png,5,4,5,14,7,7,15,4,Cuyler236
1430,Cuyler,311,DOUBLE,424,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_01.png,5,4,5,14,7,7,15,4,Cuyler311
1431,Cuyler,312,DOUBLE,415,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_01.png,5,4,5,14,7,7,15,4,Cuyler312
1432,Cuyler,321,TRIPLE,429,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_02.png,5,4,5,14,7,7,15,4,Cuyler321
1433,Cuyler,322,TRIPLE,416,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_02.png,5,4,5,14,7,7,15,4,Cuyler322
1434,Cuyler,401,SINGLE,223,Upperclass,MID-CAMPUS,NO,NONE,NO,0,,5,4,5,14,7,7,15,4,Cuyler401
1435,Cuyler,402,DOUBLE,399,Upperclass,MID-CAMPUS,NO,NONE,NO,0,,5,4,5,14,7,7,15,4,Cuyler402
1436,Cuyler,403,SINGLE,235,Upperclass,MID-CAMPUS,NO,NONE,NO,0,,5,4,5,14,7,7,15,4,Cuyler403
1437,Cuyler,404,DOUBLE,394,Upperclass,MID-CAMPUS,NO,NONE,NO,0,,5,4,5,14,7,7,15,4,Cuyler404
1438,Cuyler,412,DOUBLE,399,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_01.png,5,4,5,14,7,7,15,4,Cuyler412
1439,Cuyler,413,SINGLE,235,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_01.png,5,4,5,14,7,7,15,4,Cuyler413
1440,Cuyler,414,TRIPLE,437,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_01.png,5,4,5,14,7,7,15,4,Cuyler414
1441,Cuyler,421,QUINT,775,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_02.png,5,4,5,14,7,7,15,4,Cuyler421
1442,Cuyler,422,TRIPLE,396,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_02.png,5,4,5,14,7,7,15,4,Cuyler422
1443,Cuyler,431,SINGLE,153,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_03.png,5,4,5,14,7,7,15,4,Cuyler431
1444,Cuyler,432,SINGLE,164,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_03.png,5,4,5,14,7,7,15,4,Cuyler432
1445,Cuyler,433,SINGLE,152,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_03.png,5,4,5,14,7,7,15,4,Cuyler433
1446,Cuyler,434,SINGLE,124,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_03.png,5,4,5,14,7,7,15,4,Cuyler434
1447,Cuyler,435,SINGLE,120,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_03.png,5,4,5,14,7,7,15,4,Cuyler435
1448,Cuyler,436,SINGLE,126,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_03.png,5,4,5,14,7,7,15,4,Cuyler436
1449,Cuyler,438,SINGLE,180,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_03.png,5,4,5,14,7,7,15,4,Cuyler438
1450,Cuyler,439,SINGLE,142,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_03.png,5,4,5,14,7,7,15,4,Cuyler439
1451,Cuyler,511,DOUBLE,351,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_01.png,5,4,5,14,7,7,15,4,Cuyler511
1452,Cuyler,521,DOUBLE,347,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_02.png,5,4,5,14,7,7,15,4,Cuyler521
1453,Cuyler,522,DOUBLE,360,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_02.png,5,4,5,14,7,7,15,4,Cuyler522
1454,Cuyler,601,QUAD,684,Upperclass,MID-CAMPUS,NO,NONE,NO,0,,5,4,5,14,7,7,15,4,Cuyler601
1455,Cuyler,611,TRIPLE,439,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_01.png,5,4,5,14,7,7,15,4,Cuyler611
1456,Cuyler,612,DOUBLE,266,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_01.png,5,4,5,14,7,7,15,4,Cuyler612
1457,Cuyler,613,DOUBLE,253,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_01.png,5,4,5,14,7,7,15,4,Cuyler613
1458,Cuyler,621,TRIPLE,431,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_02.png,5,4,5,14,7,7,15,4,Cuyler621
1459,Cuyler,622,DOUBLE,265,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_02.png,5,4,5,14,7,7,15,4,Cuyler622
1460,Cuyler,623,DOUBLE,257,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_02.png,5,4,5,14,7,7,15,4,Cuyler623
1461,Cuyler,631,TRIPLE,456,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_03.png,5,4,5,14,7,7,15,4,Cuyler631
1462,Cuyler,632,SINGLE,148,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_03.png,5,4,5,14,7,7,15,4,Cuyler632
1463,Cuyler,633,SINGLE,226,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_03.png,5,4,5,14,7,7,15,4,Cuyler633
1464,Cuyler,634,SINGLE,130,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Cuyler_Hall/level_03.png,5,4,5,14,7,7,15,4,Cuyler634
1465,Dod,101,SINGLE,125,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_01.png,6,5,6,14,7,8,15,5,Dod101
1466,Dod,101N,TRIPLE,460,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_01.png,6,5,6,14,7,8,15,5,Dod101N
1467,Dod,101S,TRIPLE,460,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_01.png,6,5,6,14,7,8,15,5,Dod101S
1468,Dod,102,SINGLE,120,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_01.png,6,5,6,14,7,8,15,5,Dod102
1469,Dod,102N,TRIPLE,460,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_01.png,6,5,6,14,7,8,15,5,Dod102N
1470,Dod,102S,TRIPLE,460,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_01.png,6,5,6,14,7,8,15,5,Dod102S
1471,Dod,103,SINGLE,260,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_01.png,6,5,6,14,7,8,15,5,Dod103
1472,Dod,104,SINGLE,125,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_01.png,6,5,6,14,7,8,15,5,Dod104
1473,Dod,105,SINGLE,125,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_01.png,6,5,6,14,7,8,15,5,Dod105
1474,Dod,106,SINGLE,120,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_01.png,6,5,6,14,7,8,15,5,Dod106
1475,Dod,107,SINGLE,120,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_01.png,6,5,6,14,7,8,15,5,Dod107
1476,Dod,111,SINGLE,125,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_01.png,6,5,6,14,7,8,15,5,Dod111
1477,Dod,112,SINGLE,120,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_01.png,6,5,6,14,7,8,15,5,Dod112
1478,Dod,113,DOUBLE,260,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_01.png,6,5,6,14,7,8,15,5,Dod113
1479,Dod,114,SINGLE,125,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_01.png,6,5,6,14,7,8,15,5,Dod114
1480,Dod,115,SINGLE,125,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_01.png,6,5,6,14,7,8,15,5,Dod115
1481,Dod,116,SINGLE,120,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_01.png,6,5,6,14,7,8,15,5,Dod116
1482,Dod,117,SINGLE,120,Upperclass,MID-CAMPUS,NO,NONE,NO,1,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_01.png,6,5,6,14,7,8,15,5,Dod117
1483,Dod,200,SINGLE,125,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod200
1484,Dod,200N,SINGLE,150,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod200N
1485,Dod,200S,SINGLE,150,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod200S
1486,Dod,201,SINGLE,125,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod201
1487,Dod,201N,TRIPLE,460,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod201N
1488,Dod,201S,TRIPLE,460,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod201S
1489,Dod,202,SINGLE,120,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod202
1490,Dod,202N,TRIPLE,460,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod202N
1491,Dod,202S,TRIPLE,460,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod202S
1492,Dod,203,SINGLE,260,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod203
1493,Dod,204,SINGLE,125,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod204
1494,Dod,205,SINGLE,125,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod205
1495,Dod,206,SINGLE,120,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod206
1496,Dod,207,SINGLE,120,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod207
1497,Dod,210,SINGLE,125,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod210
1498,Dod,211,SINGLE,125,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod211
1499,Dod,212,SINGLE,120,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod212
1500,Dod,213,DOUBLE,260,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod213
1501,Dod,214,SINGLE,125,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod214
1502,Dod,215,SINGLE,125,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod215
1503,Dod,217,SINGLE,120,Upperclass,MID-CAMPUS,NO,NONE,NO,2,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_02.png,6,5,6,14,7,8,15,5,Dod217
1504,Dod,300,SINGLE,125,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_03.png,6,5,6,14,7,8,15,5,Dod300
1505,Dod,300N,SINGLE,150,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_03.png,6,5,6,14,7,8,15,5,Dod300N
1506,Dod,300S,SINGLE,150,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_03.png,6,5,6,14,7,8,15,5,Dod300S
1507,Dod,301,SINGLE,125,Upperclass,MID-CAMPUS,NO,NONE,NO,3,https://purv360s.z13.web.core.windows.net/Room_Plans/Upperclass/Dod_Hall/level_03.png,6,5,6,14,7,8,15,5,Dod301
