ID,Hall,Room,Type,Sqft,College,Region,Elevator,Bathroom,AC,Floor,FilePath,Wawa,UStore,Nassau Street,Jadwin Gym,Frist,Street,EQuad,Dillon,RoomID
1277,Fu,B120,SINGLE,130,Yeh College,NEW COLLEGE,YES,Unisex,YES,1,FloorPlan/Yeh College/Fu/1.pdf,8,13,14,10,10,13,18,8,FuB120
1278,Fu,B121,SINGLE,130,Yeh College,NEW COLLEGE,YES,Unisex,YES,1,FloorPlan/Yeh College/Fu/1.pdf,8,13,14,10,10,13,18,8,FuB121
1279,Fu,B122,DOUBLE,280,Yeh College,NEW COLLEGE,YES,Unisex,YES,1,FloorPlan/Yeh College/Fu/1.pdf,8,13,14,10,10,13,18,8,FuB122
1280,Fu,B213A,SINGLE,158,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,2,FloorPlan/Yeh College/Fu/2.pdf,8,13,14,10,10,13,18,8,FuB213A
1281,Fu,B213B,SINGLE,158,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,2,FloorPlan/Yeh College/Fu/2.pdf,8,13,14,10,10,13,18,8,FuB213B
1282,Fu,B216,SINGLE,159,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Fu/2.pdf,8,13,14,10,10,13,18,8,FuB216
1283,Fu,B217,DOUBLE,340,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Fu/2.pdf,8,13,14,10,10,13,18,8,FuB217
1284,Fu,B223,QUAD,473,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Fu/2.pdf,8,13,14,10,10,13,18,8,FuB223
1285,Fu,B228A,SINGLE,158,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Fu/2.pdf,8,13,14,10,10,13,18,8,FuB228A
1286,Fu,B228B,SINGLE,158,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Fu/2.pdf,8,13,14,10,10,13,18,8,FuB228B
1287,Fu,B229,SINGLE,146,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Fu/2.pdf,8,13,14,10,10,13,18,8,FuB229
1288,Fu,B231,SINGLE,151,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Fu/2.pdf,8,13,14,10,10,13,18,8,FuB231
1289,Fu,B232,SINGLE,131,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Fu/2.pdf,8,13,14,10,10,13,18,8,FuB232
1290,Fu,B234,QUAD,533,Yeh College,NEW COLLEGE,YES,Private,YES,2,FloorPlan/Yeh College/Fu/2.pdf,8,13,14,10,10,13,18,8,FuB234
1291,Fu,B235,QUAD,454,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Fu/2.pdf,8,13,14,10,10,13,18,8,FuB235
1292,Fu,B303,SINGLE,129,Yeh College,NEW COLLEGE,YES,Unisex,YES,3,FloorPlan/Yeh College/Fu/3.pdf,8,13,14,10,10,13,18,8,FuB303
1293,Fu,B306,DOUBLE,295,Yeh College,NEW COLLEGE,YES,Unisex,YES,3,FloorPlan/Yeh College/Fu/3.pdf,8,13,14,10,10,13,18,8,FuB306
1294,Fu,B307,SINGLE,151,Yeh College,NEW COLLEGE,YES,Unisex,YES,3,FloorPlan/Yeh College/Fu/3.pdf,8,13,14,10,10,13,18,8,FuB307
1295,Fu,B308,SINGLE,139,Yeh College,NEW COLLEGE,YES,Unisex,YES,3,FloorPlan/Yeh College/Fu/3.pdf,8,13,14,10,10,13,18,8,FuB308
1296,Fu,B309,DOUBLE,241,Yeh College,NEW COLLEGE,YES,Unisex,YES,3,FloorPlan/Yeh College/Fu/3.pdf,8,13,14,10,10,13,18,8,FuB309
1297,Fu,B310,DOUBLE,244,Yeh College,NEW COLLEGE,YES,Unisex,YES,3,FloorPlan/Yeh College/Fu/3.pdf,8,13,14,10,10,13,18,8,FuB310
1298,Fu,B314A,SINGLE,158,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,3,FloorPlan/Yeh College/Fu/3.pdf,8,13,14,10,10,13,18,8,FuB314A
1299,Fu,B314B,SINGLE,159,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,3,FloorPlan/Yeh College/Fu/3.pdf,8,13,14,10,10,13,18,8,FuB314B
1300,Fu,B317,DOUBLE,242,Yeh College,NEW COLLEGE,YES,Unisex,YES,3,FloorPlan/Yeh College/Fu/3.pdf,8,13,14,10,10,13,18,8,FuB317
1301,Fu,B324,QUAD,473,Yeh College,NEW COLLEGE,YES,Unisex,YES,3,FloorPlan/Yeh College/Fu/3.pdf,8,13,14,10,10,13,18,8,FuB324
1302,Fu,B329A,SINGLE,158,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,3,FloorPlan/Yeh College/Fu/3.pdf,8,13,14,10,10,13,18,8,FuB329A
1303,Fu,B329B,SINGLE,158,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,3,FloorPlan/Yeh College/Fu/3.pdf,8,13,14,10,10,13,18,8,FuB329B
1304,Fu,B330,SINGLE,146,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,3,FloorPlan/Yeh College/Fu/3.pdf,8,13,14,10,10,13,18,8,FuB330
1305,Fu,B332,SINGLE,151,Yeh College,NEW COLLEGE,YES,Unisex,YES,3,FloorPlan/Yeh College/Fu/3.pdf,8,13,14,10,10,13,18,8,FuB332
1306,Fu,B333,SINGLE,131,Yeh College,NEW COLLEGE,YES,Unisex,YES,3,FloorPlan/Yeh College/Fu/3.pdf,8,13,14,10,10,13,18,8,FuB333
1307,Fu,B335,QUAD,533,Yeh College,NEW COLLEGE,YES,Private,YES,3,FloorPlan/Yeh College/Fu/3.pdf,8,13,14,10,10,13,18,8,FuB335
1308,Fu,B336,QUAD,454,Yeh College,NEW COLLEGE,YES,Unisex,YES,3,FloorPlan/Yeh College/Fu/3.pdf,8,13,14,10,10,13,18,8,FuB336
1309,Fu,B403,SINGLE,128,Yeh College,NEW COLLEGE,YES,Unisex,YES,4,FloorPlan/Yeh College/Fu/4.pdf,8,13,14,10,10,13,18,8,FuB403
1310,Fu,B405A,SINGLE,177,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,4,FloorPlan/Yeh College/Fu/4.pdf,8,13,14,10,10,13,18,8,FuB405A
1311,Fu,B405B,SINGLE,164,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,4,FloorPlan/Yeh College/Fu/4.pdf,8,13,14,10,10,13,18,8,FuB405B
1312,Fu,B406,SINGLE,157,Yeh College,NEW COLLEGE,YES,Unisex,YES,4,FloorPlan/Yeh College/Fu/4.pdf,8,13,14,10,10,13,18,8,FuB406
1313,Fu,B407,SINGLE,139,Yeh College,NEW COLLEGE,YES,Unisex,YES,4,FloorPlan/Yeh College/Fu/4.pdf,8,13,14,10,10,13,18,8,FuB407
1314,Fu,B418A,SINGLE,158,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,4,FloorPlan/Yeh College/Fu/4.pdf,8,13,14,10,10,13,18,8,FuB418A
1315,Fu,B418B,SINGLE,158,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,4,FloorPlan/Yeh College/Fu/4.pdf,8,13,14,10,10,13,18,8,FuB418B
1316,Fu,B419,SINGLE,146,Yeh College,NEW COLLEGE,YES,Unisex,YES,4,FloorPlan/Yeh College/Fu/4.pdf,8,13,14,10,10,13,18,8,FuB419
1317,Fu,B421,SINGLE,151,Yeh College,NEW COLLEGE,YES,Unisex,YES,4,FloorPlan/Yeh College/Fu/4.pdf,8,13,14,10,10,13,18,8,FuB421
1318,Fu,B422,SINGLE,131,Yeh College,NEW COLLEGE,YES,Unisex,YES,4,FloorPlan/Yeh College/Fu/4.pdf,8,13,14,10,10,13,18,8,FuB422
1319,Fu,B424,QUAD,533,Yeh College,NEW COLLEGE,YES,Private,YES,4,FloorPlan/Yeh College/Fu/4.pdf,8,13,14,10,10,13,18,8,FuB424
1320,Fu,B503,DOUBLE,274,Yeh College,NEW COLLEGE,YES,Unisex,YES,5,FloorPlan/Yeh College/Fu/5.pdf,8,13,14,10,10,13,18,8,FuB503
1321,Fu,B504,QUAD,473,Yeh College,NEW COLLEGE,YES,Unisex,YES,5,FloorPlan/Yeh College/Fu/5.pdf,8,13,14,10,10,13,18,8,FuB504
1322,Fu,B509A,SINGLE,158,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,5,FloorPlan/Yeh College/Fu/5.pdf,8,13,14,10,10,13,18,8,FuB509A
1323,Fu,B509B,SINGLE,158,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,5,FloorPlan/Yeh College/Fu/5.pdf,8,13,14,10,10,13,18,8,FuB509B
1324,Fu,B510,SINGLE,146,Yeh College,NEW COLLEGE,YES,Unisex,YES,5,FloorPlan/Yeh College/Fu/5.pdf,8,13,14,10,10,13,18,8,FuB510
1325,Fu,B512,SINGLE,151,Yeh College,NEW COLLEGE,YES,Unisex,YES,5,FloorPlan/Yeh College/Fu/5.pdf,8,13,14,10,10,13,18,8,FuB512
1326,Fu,B513,SINGLE,131,Yeh College,NEW COLLEGE,YES,Unisex,YES,5,FloorPlan/Yeh College/Fu/5.pdf,8,13,14,10,10,13,18,8,FuB513
1327,Fu,B515,QUAD,533,Yeh College,NEW COLLEGE,YES,Private,YES,5,FloorPlan/Yeh College/Fu/5.pdf,8,13,14,10,10,13,18,8,FuB515
1328,Fu,B516,QUAD,454,Yeh College,NEW COLLEGE,YES,Unisex,YES,5,FloorPlan/Yeh College/Fu/5.pdf,8,13,14,10,10,13,18,8,FuB516
1329,Grousbeck,C102A,SINGLE,142,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,1,FloorPlan/Yeh College/Grousbeck/1.pdf,8,13,14,10,10,13,18,8,GrousbeckC102A
1330,Grousbeck,C102B,SINGLE,146,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,1,FloorPlan/Yeh College/Grousbeck/1.pdf,8,13,14,10,10,13,18,8,GrousbeckC102B
1331,Grousbeck,C103,SINGLE,150,Yeh College,NEW COLLEGE,YES,Unisex,YES,1,FloorPlan/Yeh College/Grousbeck/1.pdf,8,13,14,10,10,13,18,8,GrousbeckC103
1332,Grousbeck,C104,SINGLE,149,Yeh College,NEW COLLEGE,YES,Unisex,YES,1,FloorPlan/Yeh College/Grousbeck/1.pdf,8,13,14,10,10,13,18,8,GrousbeckC104
1333,Grousbeck,C105,SINGLE,254,Yeh College,NEW COLLEGE,YES,Private,YES,1,FloorPlan/Yeh College/Grousbeck/1.pdf,8,13,14,10,10,13,18,8,GrousbeckC105
1334,Grousbeck,C105A,SINGLE,157,Yeh College,NEW COLLEGE,YES,Private,YES,1,FloorPlan/Yeh College/Grousbeck/1.pdf,8,13,14,10,10,13,18,8,GrousbeckC105A
1335,Grousbeck,C111,SINGLE,154,Yeh College,NEW COLLEGE,YES,Unisex,YES,1,FloorPlan/Yeh College/Grousbeck/1.pdf,8,13,14,10,10,13,18,8,GrousbeckC111
1336,Grousbeck,C117,QUAD,554,Yeh College,NEW COLLEGE,YES,Private,YES,1,FloorPlan/Yeh College/Grousbeck/1.pdf,8,13,14,10,10,13,18,8,GrousbeckC117
1337,Grousbeck,C202A,SINGLE,142,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC202A
1338,Grousbeck,C202B,SINGLE,146,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC202B
1339,Grousbeck,C203,SINGLE,150,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC203
1340,Grousbeck,C204,SINGLE,149,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC204
1341,Grousbeck,C205A,SINGLE,157,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC205A
1342,Grousbeck,C205B,SINGLE,159,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC205B
1343,Grousbeck,C210,QUAD,441,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC210
1344,Grousbeck,C211,SINGLE,154,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC211
1345,Grousbeck,C212,SINGLE,137,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC212
1346,Grousbeck,C214,QUAD,471,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC214
1347,Grousbeck,C216,QUAD,561,Yeh College,NEW COLLEGE,YES,Private,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC216
1348,Grousbeck,C217,QUAD,441,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC217
1349,Grousbeck,C218A,SINGLE,141,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC218A
1350,Grousbeck,C218B,SINGLE,140,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC218B
1351,Grousbeck,C224,QUAD,482,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC224
1352,Grousbeck,C225,QUAD,735,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC225
1353,Grousbeck,C227,SINGLE,153,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC227
1354,Grousbeck,C228,SINGLE,153,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC228
1355,Grousbeck,C229,SINGLE,152,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC229
1356,Grousbeck,C231,SINGLE,150,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC231
1357,Grousbeck,C232,SINGLE,152,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC232
1358,Grousbeck,C233,SINGLE,152,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC233
1359,Grousbeck,C237,DOUBLE,294,Yeh College,NEW COLLEGE,YES,Unisex,YES,2,FloorPlan/Yeh College/Grousbeck/2.pdf,8,13,14,10,10,13,18,8,GrousbeckC237
1360,Grousbeck,C302A,SINGLE,142,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,3,FloorPlan/Yeh College/Grousbeck/3.pdf,8,13,14,10,10,13,18,8,GrousbeckC302A
1361,Grousbeck,C302B,SINGLE,146,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,3,FloorPlan/Yeh College/Grousbeck/3.pdf,8,13,14,10,10,13,18,8,GrousbeckC302B
1362,Grousbeck,C303,SINGLE,151,Yeh College,NEW COLLEGE,YES,Unisex,YES,3,FloorPlan/Yeh College/Grousbeck/3.pdf,8,13,14,10,10,13,18,8,GrousbeckC303
1363,Grousbeck,C304,SINGLE,149,Yeh College,NEW COLLEGE,YES,Unisex,YES,3,FloorPlan/Yeh College/Grousbeck/3.pdf,8,13,14,10,10,13,18,8,GrousbeckC304
1364,Grousbeck,C305A,SINGLE,157,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,3,FloorPlan/Yeh College/Grousbeck/3.pdf,8,13,14,10,10,13,18,8,GrousbeckC305A
1365,Grousbeck,C305B,SINGLE,159,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,3,FloorPlan/Yeh College/Grousbeck/3.pdf,8,13,14,10,10,13,18,8,GrousbeckC305B
1366,Grousbeck,C314,DOUBLE,250,Yeh College,NEW COLLEGE,YES,Unisex,YES,3,FloorPlan/Yeh College/Grousbeck/3.pdf,8,13,14,10,10,13,18,8,GrousbeckC314
1367,Grousbeck,C317,SINGLE,132,Yeh College,NEW COLLEGE,YES,Unisex,YES,3,FloorPlan/Yeh College/Grousbeck/3.pdf,8,13,14,10,10,13,18,8,GrousbeckC317
1368,Grousbeck,C318,QUAD,733,Yeh College,NEW COLLEGE,YES,Unisex,YES,3,FloorPlan/Yeh College/Grousbeck/3.pdf,8,13,14,10,10,13,18,8,GrousbeckC318
1369,Grousbeck,C402A,SINGLE,142,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,4,FloorPlan/Yeh College/Grousbeck/4.pdf,8,13,14,10,10,13,18,8,GrousbeckC402A
1370,Grousbeck,C402B,SINGLE,146,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,4,FloorPlan/Yeh College/Grousbeck/4.pdf,8,13,14,10,10,13,18,8,GrousbeckC402B
1371,Grousbeck,C403,SINGLE,151,Yeh College,NEW COLLEGE,YES,Unisex,YES,4,FloorPlan/Yeh College/Grousbeck/4.pdf,8,13,14,10,10,13,18,8,GrousbeckC403
1372,Grousbeck,C404,SINGLE,149,Yeh College,NEW COLLEGE,YES,Unisex,YES,4,FloorPlan/Yeh College/Grousbeck/4.pdf,8,13,14,10,10,13,18,8,GrousbeckC404
1373,Grousbeck,C405A,SINGLE,157,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,4,FloorPlan/Yeh College/Grousbeck/4.pdf,8,13,14,10,10,13,18,8,GrousbeckC405A
1374,Grousbeck,C405B,SINGLE,159,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,4,FloorPlan/Yeh College/Grousbeck/4.pdf,8,13,14,10,10,13,18,8,GrousbeckC405B
1375,Grousbeck,C417,SINGLE,132,Yeh College,NEW COLLEGE,YES,Unisex,YES,4,FloorPlan/Yeh College/Grousbeck/4.pdf,8,13,14,10,10,13,18,8,GrousbeckC417
1376,Grousbeck,C418,QUAD,733,Yeh College,NEW COLLEGE,YES,Unisex,YES,4,FloorPlan/Yeh College/Grousbeck/4.pdf,8,13,14,10,10,13,18,8,GrousbeckC418
1377,Grousbeck,C501,QUAD,484,Yeh College,NEW COLLEGE,YES,Unisex,YES,5,FloorPlan/Yeh College/Grousbeck/5.pdf,8,13,14,10,10,13,18,8,GrousbeckC501
1378,Grousbeck,C503A,SINGLE,142,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,5,FloorPlan/Yeh College/Grousbeck/5.pdf,8,13,14,10,10,13,18,8,GrousbeckC503A
1379,Grousbeck,C503B,SINGLE,146,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,5,FloorPlan/Yeh College/Grousbeck/5.pdf,8,13,14,10,10,13,18,8,GrousbeckC503B
1380,Grousbeck,C504,SINGLE,149,Yeh College,NEW COLLEGE,YES,Unisex,YES,5,FloorPlan/Yeh College/Grousbeck/5.pdf,8,13,14,10,10,13,18,8,GrousbeckC504
1381,Grousbeck,C505,SINGLE,151,Yeh College,NEW COLLEGE,YES,Unisex,YES,5,FloorPlan/Yeh College/Grousbeck/5.pdf,8,13,14,10,10,13,18,8,GrousbeckC505
1382,Grousbeck,C506A,SINGLE,159,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,5,FloorPlan/Yeh College/Grousbeck/5.pdf,8,13,14,10,10,13,18,8,GrousbeckC506A
1383,Grousbeck,C506B,SINGLE,158,Yeh College,NEW COLLEGE,YES,Jack and Jill,YES,5,FloorPlan/Yeh College/Grousbeck/5.pdf,8,13,14,10,10,13,18,8,GrousbeckC506B
1384,Grousbeck,C510,QUAD,441,Yeh College,NEW COLLEGE,YES,Unisex,YES,5,FloorPlan/Yeh College/Grousbeck/5.pdf,8,13,14,10,10,13,18,8,GrousbeckC510
1385,Grousbeck,C515,SINGLE,167,Yeh College,NEW COLLEGE,YES,Unisex,YES,5,FloorPlan/Yeh College/Grousbeck/5.pdf,8,13,14,10,10,13,18,8,GrousbeckC515
1386,Grousbeck,C516,QUAD,458,Yeh College,NEW COLLEGE,YES,Unisex,YES,5,FloorPlan/Yeh College/Grousbeck/5.pdf,8,13,14,10,10,13,18,8,GrousbeckC516
1387,Grousbeck,C517,DOUBLE,301,Yeh College,NEW COLLEGE,YES,Unisex,YES,5,FloorPlan/Yeh College/Grousbeck/5.pdf,8,13,14,10,10,13,18,8,GrousbeckC517
1388,Hamilton,111,DOUBLE,201,Mathey College,ROMA,NO,NONE,NO,1,FloorPlan/Mathey College/Hamilton/1.pdf,10,2,6,20,10,10,19,6,Hamilton111
1389,Hamilton,112,QUAD,449,Mathey College,ROMA,NO,NONE,NO,1,FloorPlan/Mathey College/Hamilton/1.pdf,10,2,6,20,10,10,19,6,Hamilton112
1390,Hamilton,113,SINGLE,176,Mathey College,ROMA,NO,NONE,NO,1,FloorPlan/Mathey College/Hamilton/1.pdf,10,2,6,20,10,10,19,6,Hamilton113
1391,Hamilton,115,QUAD,503,Mathey College,ROMA,NO,NONE,NO,1,FloorPlan/Mathey College/Hamilton/1.pdf,10,2,6,20,10,10,19,6,Hamilton115
1392,Hamilton,121,SINGLE,145,Mathey College,ROMA,NO,Male and Female,NO,2,FloorPlan/Mathey College/Hamilton/2.pdf,10,2,6,20,10,10,19,6,Hamilton121
1393,Hamilton,124,QUAD,628,Mathey College,ROMA,NO,Male and Female,NO,2,FloorPlan/Mathey College/Hamilton/2.pdf,10,2,6,20,10,10,19,6,Hamilton124
1394,Hamilton,211,QUAD,454,Mathey College,ROMA,NO,Male and Female,NO,2,FloorPlan/Mathey College/Hamilton/2.pdf,10,2,6,20,10,10,19,6,Hamilton211
1395,Hamilton,212,DOUBLE,203,Mathey College,ROMA,NO,Male and Female,NO,2,FloorPlan/Mathey College/Hamilton/2.pdf,10,2,6,20,10,10,19,6,Hamilton212
1396,Hamilton,221,SINGLE,145,Mathey College,ROMA,NO,Male and Female,NO,2,FloorPlan/Mathey College/Hamilton/2.pdf,10,2,6,20,10,10,19,6,Hamilton221
1397,Hamilton,321,DOUBLE,272,Mathey College,ROMA,NO,Male and Female,NO,2,FloorPlan/Mathey College/Hamilton/2.pdf,10,2,6,20,10,10,19,6,Hamilton321
1398,Hamilton,322,SINGLE,129,Mathey College,ROMA,NO,Male and Female,NO,2,FloorPlan/Mathey College/Hamilton/2.pdf,10,2,6,20,10,10,19,6,Hamilton322
1399,Hamilton,324,QUINT,957,Mathey College,ROMA,NO,Male and Female,NO,2,FloorPlan/Mathey College/Hamilton/2.pdf,10,2,6,20,10,10,19,6,Hamilton324
1400,Hamilton,325,SINGLE,127,Mathey College,ROMA,NO,Male and Female,NO,2,FloorPlan/Mathey College/Hamilton/2.pdf,10,2,6,20,10,10,19,6,Hamilton325
1401,Hargadon,G101A,TRIPLE,430,Whitman College,WHIT,YES,Unisex,YES,1,FloorPlan/Whitman College/Hargadon/1.pdf,5,7,11,14,7,10,18,6,HargadonG101A
1402,Hargadon,G101D,TRIPLE,475,Whitman College,WHIT,YES,Unisex,YES,1,FloorPlan/Whitman College/Hargadon/1.pdf,5,7,11,14,7,10,18,6,HargadonG101D
1403,Hargadon,G203A,SINGLE,157,Whitman College,WHIT,YES,NONE,YES,2,FloorPlan/Whitman College/Hargadon/2.pdf,5,7,11,14,7,10,18,6,HargadonG203A
1404,Hargadon,G203B,SINGLE,220,Whitman College,WHIT,YES,NONE,YES,2,FloorPlan/Whitman College/Hargadon/2.pdf,5,7,11,14,7,10,18,6,HargadonG203B
1405,Hargadon,G205,SINGLE,156,Whitman College,WHIT,YES,NONE,YES,2,FloorPlan/Whitman College/Hargadon/2.pdf,5,7,11,14,7,10,18,6,HargadonG205
1406,Hargadon,G207,SINGLE,155,Whitman College,WHIT,YES,NONE,YES,2,FloorPlan/Whitman College/Hargadon/2.pdf,5,7,11,14,7,10,18,6,HargadonG207
1407,Hargadon,G301,SINGLE,173,Whitman College,WHIT,YES,NONE,YES,3,FloorPlan/Whitman College/Hargadon/3.pdf,5,7,11,14,7,10,18,6,HargadonG301
1408,Hargadon,G304A,SINGLE,157,Whitman College,WHIT,YES,NONE,YES,3,FloorPlan/Whitman College/Hargadon/3.pdf,5,7,11,14,7,10,18,6,HargadonG304A
1409,Hargadon,G304B,SINGLE,220,Whitman College,WHIT,YES,NONE,YES,3,FloorPlan/Whitman College/Hargadon/3.pdf,5,7,11,14,7,10,18,6,HargadonG304B
1410,Hargadon,G306,SINGLE,156,Whitman College,WHIT,YES,NONE,YES,3,FloorPlan/Whitman College/Hargadon/3.pdf,5,7,11,14,7,10,18,6,HargadonG306
1411,Hargadon,G309,SINGLE,188,Whitman College,WHIT,YES,NONE,YES,3,FloorPlan/Whitman College/Hargadon/3.pdf,5,7,11,14,7,10,18,6,HargadonG309
1412,Hargadon,G311,SINGLE,188,Whitman College,WHIT,YES,NONE,YES,3,FloorPlan/Whitman College/Hargadon/3.pdf,5,7,11,14,7,10,18,6,HargadonG311
1413,Hargadon,G401,SINGLE,181,Whitman College,WHIT,YES,Unisex,YES,4,FloorPlan/Whitman College/Hargadon/4.pdf,5,7,11,14,7,10,18,6,HargadonG401
1414,Hargadon,G402,SINGLE,128,Whitman College,WHIT,YES,Unisex,YES,4,FloorPlan/Whitman College/Hargadon/4.pdf,5,7,11,14,7,10,18,6,HargadonG402
1415,Hargadon,G403,SINGLE,185,Whitman College,WHIT,YES,Unisex,YES,4,FloorPlan/Whitman College/Hargadon/4.pdf,5,7,11,14,7,10,18,6,HargadonG403
1416,Hargadon,G404,SINGLE,143,Whitman College,WHIT,YES,Unisex,YES,4,FloorPlan/Whitman College/Hargadon/4.pdf,5,7,11,14,7,10,18,6,HargadonG404
1417,Hargadon,G405,SINGLE,165,Whitman College,WHIT,YES,Unisex,YES,4,FloorPlan/Whitman College/Hargadon/4.pdf,5,7,11,14,7,10,18,6,HargadonG405
1418,Hargadon,G406,SINGLE,140,Whitman College,WHIT,YES,Unisex,YES,4,FloorPlan/Whitman College/Hargadon/4.pdf,5,7,11,14,7,10,18,6,HargadonG406
1419,Hargadon,G407A,SINGLE,150,Whitman College,WHIT,YES,Unisex,YES,4,FloorPlan/Whitman College/Hargadon/4.pdf,5,7,11,14,7,10,18,6,HargadonG407A
1420,Hargadon,G407B,SINGLE,110,Whitman College,WHIT,YES,Unisex,YES,4,FloorPlan/Whitman College/Hargadon/4.pdf,5,7,11,14,7,10,18,6,HargadonG407B
